
0.999999 	 0.000000 
0.020000 	 1.000400 
0.040000 	 0.999929 
0.060000 	 0.999570 
0.080000 	 0.999468 
0.100000 	 0.999446 
0.120000 	 0.999451 
0.140000 	 0.999467 
0.160000 	 0.999486 
0.180000 	 0.999506 
0.200000 	 0.999525 
0.220000 	 0.999544 
0.240000 	 0.999561 
0.260000 	 0.999578 
0.280000 	 0.999593 
0.300000 	 0.999607 
0.320000 	 0.999620 
0.340000 	 0.999633 
0.360000 	 0.999644 
0.380000 	 0.999655 
0.400000 	 0.999665 
0.420000 	 0.999674 
0.440000 	 0.999683 
0.460000 	 0.999691 
0.480000 	 0.999699 
0.500000 	 0.999707 
0.520000 	 0.999714 
0.540000 	 0.999720 
0.560000 	 0.999727 
0.580000 	 0.999733 
0.600000 	 0.999738 
0.620000 	 0.999744 
0.640000 	 0.999749 
0.660000 	 0.999754 
0.680000 	 0.999759 
0.700000 	 0.999763 
0.720000 	 0.999768 
0.740000 	 0.999772 
0.760000 	 0.999776 
0.780000 	 0.999780 
0.800000 	 0.999784 
0.820000 	 0.999787 
0.840000 	 0.999791 
0.860000 	 0.999794 
0.880000 	 0.999797 
0.900000 	 0.999800 
0.920000 	 0.999803 
0.940000 	 0.999806 
0.960000 	 0.999809 
0.980000 	 0.999812 
1.000000 	 0.999814 
1.020000 	 0.999817 
1.040000 	 0.999819 
1.060000 	 0.999822 
1.080000 	 0.999824 
1.100000 	 0.999826 
1.120000 	 0.999828 
1.140000 	 0.999831 
1.160000 	 0.999833 
1.180000 	 0.999835 
1.200000 	 0.999837 
1.220000 	 0.999839 
1.240000 	 0.999840 
1.260000 	 0.999842 
1.280000 	 0.999844 
1.300000 	 0.999846 
1.320000 	 0.999847 
1.340000 	 0.999849 
1.360000 	 0.999851 
1.380000 	 0.999852 
1.400000 	 0.999854 
1.420000 	 0.999855 
1.440000 	 0.999857 
1.460000 	 0.999858 
1.480000 	 0.999860 
1.500000 	 0.999861 
1.520000 	 0.999862 
1.540000 	 0.999864 
1.560000 	 0.999865 
1.580000 	 0.999866 
1.600000 	 0.999867 
1.620000 	 0.999869 
1.640000 	 0.999870 
1.660000 	 0.999871 
1.680000 	 0.999872 
1.700000 	 0.999873 
1.720000 	 0.999874 
1.740000 	 0.999875 
1.760000 	 0.999876 
