
-0.003185 	 0.000000
0.059591 	 0.062772
0.125600 	 0.125317
0.188400 	 0.187388
0.251200 	 0.248741
0.314000 	 0.309134
0.376800 	 0.368329
0.439600 	 0.426093
0.502400 	 0.482197
0.565200 	 0.536421
0.628000 	 0.588551
0.690800 	 0.638381
0.753600 	 0.685714
0.816400 	 0.730365
0.879200 	 0.772157
0.942000 	 0.810925
1.004800 	 0.846517
1.067600 	 0.878792
1.130400 	 0.907623
1.193200 	 0.932896
1.256000 	 0.954512
1.318800 	 0.972386
1.381600 	 0.986446
1.444400 	 0.996638
1.507200 	 1.002921
1.570000 	 1.005271
1.632800 	 1.003678
1.695600 	 0.998149
1.758400 	 0.988705
1.821200 	 0.975383
1.884000 	 0.958237
1.946800 	 0.937334
2.009600 	 0.912755
2.072400 	 0.884599
2.135200 	 0.852976
2.198000 	 0.818010
2.260800 	 0.779840
2.323600 	 0.738617
2.386400 	 0.694501
2.449200 	 0.647669
2.512000 	 0.598303
2.574800 	 0.546600
2.637600 	 0.492762
2.700400 	 0.437001
2.763200 	 0.379539
2.826000 	 0.320601
2.888800 	 0.260419
2.951600 	 0.199232
3.014400 	 0.137279
3.077200 	 0.074806
3.140000 	 0.012059
3.202800 	 -0.050715
3.265600 	 -0.113269
3.328400 	 -0.175355
3.391200 	 -0.236730
3.454000 	 -0.297150
3.516800 	 -0.356379
3.579600 	 -0.414181
3.642400 	 -0.470331
3.705200 	 -0.524605
3.768000 	 -0.576790
3.830800 	 -0.626681
3.893600 	 -0.674080
3.956400 	 -0.718801
4.019200 	 -0.760668
4.082000 	 -0.799515
4.144800 	 -0.835189
4.207600 	 -0.867549
4.270400 	 -0.896469
4.333200 	 -0.921834
4.396000 	 -0.943544
4.458800 	 -0.961513
4.521600 	 -0.975671
4.584400 	 -0.985961
4.647200 	 -0.992344
4.710000 	 -0.994794
4.772800 	 -0.993301
4.835600 	 -0.987871
4.898400 	 -0.978526
4.961200 	 -0.965302
5.024000 	 -0.948252
5.086800 	 -0.927443
5.149600 	 -0.902957
5.212400 	 -0.874890
5.275200 	 -0.843353
5.338000 	 -0.808471
5.400800 	 -0.770381
5.463600 	 -0.729232
5.526400 	 -0.685188
5.589200 	 -0.638422
5.652000 	 -0.589119
5.714800 	 -0.537472
5.777600 	 -0.483685
5.840400 	 -0.427971
5.903200 	 -0.370549
5.966000 	 -0.311646
6.028800 	 -0.251493
6.091600 	 -0.190328
6.154400 	 -0.128392
6.217200 	 -0.065929
6.280000 	 -0.003185
